Bin_Index,Flux_Ion,Flux_Atom,E_ion,E_atom,alpha_ion,alpha_atom,heat_total
18,7.604725666666664428e+20,1.339768465999999795e+20,1.340657999999999959e+02,5.736768006666732589e+01,7.000000000000000000e+01,5.500000000000000000e+01,7.537849533333332511e+04
19,5.088569999999999934e+21,8.338910000000000328e+20,1.152309999999999945e+02,5.227920000000000300e+01,7.000000000000000000e+01,5.500000000000000000e+01,2.506250000000000000e+05
20,5.681980000000000131e+21,8.552400000000000000e+20,1.010240000000000009e+02,7.245349999999999824e+01,7.000000000000000000e+01,5.500000000000000000e+01,3.739840000000000000e+05
21,8.092320000000000000e+21,2.160590000000000066e+21,7.538939999999999486e+01,5.093110000000000070e+01,7.000000000000000000e+01,5.500000000000000000e+01,8.256330000000000000e+05
22,2.333269999999999856e+22,5.710419999999999869e+21,5.659749999999999659e+01,3.853159999999999741e+01,7.000000000000000000e+01,5.500000000000000000e+01,1.197790000000000000e+06
23,1.237090499999999900e+23,5.729005000000000544e+22,1.398843500000000084e+01,1.278979999999999961e+01,7.000000000000000000e+01,5.500000000000000000e+01,1.148375000000000000e+06
24,2.019230000000000139e+23,3.140789999999999982e+23,2.644429999999999836e+00,3.259170000000000122e+00,7.000000000000000000e+01,5.500000000000000000e+01,8.305420000000000000e+05
25,1.095520999999999952e+23,3.799722499999999931e+23,1.504564999999999930e+00,1.840535000000000032e+00,7.000000000000000000e+01,5.500000000000000000e+01,5.737132500000000000e+05
26,1.888408666666666505e+22,5.160266666666666597e+22,1.143289999999999695e+00,1.510110000000000063e+00,7.000000000000000000e+01,5.500000000000000000e+01,7.662950000000000000e+04
27,2.957769999999999934e+21,1.104959500000000003e+22,8.755190000000000250e-01,1.271275000000000155e+00,7.000000000000000000e+01,5.500000000000000000e+01,1.944645000000000073e+04
28,5.449159999999999345e+20,7.902926666666666361e+21,7.990776666666666861e-01,1.022196000000000105e+00,7.000000000000000000e+01,5.500000000000000000e+01,8.105433333333334303e+03
29,8.185680000000000000e+19,7.409054999999999377e+21,7.604090000000000238e-01,1.066084999999999949e+00,7.000000000000000000e+01,5.500000000000000000e+01,7.170920000000000073e+03
30,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
31,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
