Bin_Index,Flux_Ion,Flux_Atom,E_ion,E_atom,alpha_ion,alpha_atom,heat_total
1.800000000000000000e+01,1.098684618648058846e+21,2.234588646480588180e+20,1.310142352941186682e+02,5.836852358823588338e+01,6.000000000000000000e+01,4.500000000000000000e+01,1.032521429411864693e+05
1.900000000000000000e+01,9.092320000000000000e+21,2.160590000000000066e+21,8.538939999999999486e+01,4.093110000000000080e+01,6.000000000000000000e+01,4.500000000000000000e+01,8.256330000000000000e+05
2.000000000000000000e+01,4.810939999999999608e+22,1.181465999999999934e+22,3.446304999999999552e+01,2.863865000000000082e+01,6.000000000000000000e+01,4.500000000000000000e+01,1.246620000000000000e+06
2.100000000000000000e+01,1.845319999999999906e+23,9.586120000000000368e+22,5.648280000000000124e+00,6.835899999999999643e+00,6.000000000000000000e+01,4.500000000000000000e+01,1.001300000000000000e+06
2.200000000000000000e+01,1.649043333333333542e+23,4.843493333333333214e+23,1.994896666666666551e+00,2.432296666666666883e+00,6.000000000000000000e+01,4.500000000000000000e+01,8.489903333333333821e+05
2.300000000000000000e+01,5.910350000000000328e+22,1.615912000000000083e+23,1.294819999999999860e+00,1.628816666666666812e+00,6.000000000000000000e+01,4.500000000000000000e+01,2.343456666666666580e+05
2.400000000000000000e+01,9.585963333333333584e+21,2.109123333333333311e+22,1.088130000000000143e+00,1.454390000000000082e+00,6.000000000000000000e+01,4.500000000000000000e+01,4.285023333333332994e+04
2.500000000000000000e+01,1.441338999999999934e+21,9.221060000000000393e+21,8.988125000000000252e-01,1.126040000000000152e+00,6.000000000000000000e+01,4.500000000000000000e+01,1.325540000000000146e+04
2.600000000000000000e+01,4.614540000000000000e+20,6.932290000000000198e+21,8.946530000000000538e-01,9.833559999999999990e-01,6.000000000000000000e+01,4.500000000000000000e+01,8.828420000000000083e+03
2.700000000000000000e+01,1.408138666666666821e+20,6.988456666666666558e+21,6.898869999999999835e-01,1.040434000000000081e+00,6.000000000000000000e+01,4.500000000000000000e+01,6.645883333333332994e+03
2.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
