Flux_Ion                      	Flux_Atom                          	E_ion                          	E_atom              	alpha_ion           	alpha_atom         	heat_total
6.605925666666665526e+20	1.339966565999999995e+20	1.350659999999999959e+02	5.936966006666932569e+01	6.000000000000000000e+01	5.500000000000000000e+01	9.539659533333332511e+05
5.066569999999999935e+21	6.336910000000000326e+20	1.152309999999999955e+02	5.229920000000000300e+01	6.000000000000000000e+01	5.500000000000000000e+01	2.506250000000000000e+05
5.661960000000000131e+21	9.552500000000000000e+20	1.010250000000000009e+02	6.255359999999999625e+01	6.000000000000000000e+01	5.500000000000000000e+01	3.939650000000000000e+05
9.092320000000000000e+21	2.160590000000000066e+21	9.536939999999999566e+01	5.093110000000000090e+01	6.000000000000000000e+01	5.500000000000000000e+01	6.256330000000000000e+05
5.610939999999999609e+22	1.191565999999999935e+22	3.556305999999999552e+01	2.663965000000000092e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.256620000000000000e+06
1.955319999999999906e+23	9.566120000000000369e+22	5.656290000000000125e+00	6.635699999999999653e+00	6.000000000000000000e+01	5.500000000000000000e+01	1.001300000000000000e+06
1.669155000000000192e+23	5.655165999999999669e+23	2.226595999999999691e+00	2.923665000000000003e+00	6.000000000000000000e+01	5.500000000000000000e+01	6.596595000000000000e+05
9.555662500000000115e+22	2.551961599999999990e+23	1.353965000000000065e+00	1.663929500000000255e+00	6.000000000000000000e+01	5.500000000000000000e+01	3.066992500000000000e+05
1.236006000000000052e+22	2.559919999999999956e+22	1.111655999999999616e+00	1.565300000000000195e+00	6.000000000000000000e+01	5.500000000000000000e+01	5.263995000000000000e+05
2.263566666666666951e+21	1.025360666666666636e+22	9.350350000000000605e-01	1.215550000000000130e+00	6.000000000000000000e+01	5.500000000000000000e+01	1.659533333333333212e+05
2.935553333333333553e+20	9.325560000000000393e+21	9.550613333333332613e-01	9.999326666666665606e-01	6.000000000000000000e+01	5.500000000000000000e+01	9.652050000000000693e+03
6.323260000000000000e+19	5.690919999999999936e+21	6.319399999999999662e-01	1.095659999999999955e+00	6.000000000000000000e+01	5.500000000000000000e+01	5.606920000000000093e+03
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
